time,iterations,newton_steps,corresponding_frame,source_folder
0.04704,257,6,2,run_20250505_044600
0.047189,198,2,2,run_20250505_044600
0.047189,201,2,2,run_20250505_044600
0.047189,122,2,2,run_20250505_044600
0.0473,205,6,2,run_20250505_044600
0.0473,193,6,2,run_20250505_044600
0.0473,226,6,2,run_20250505_044600
0.0473,195,6,2,run_20250505_044600
0.0473,203,6,2,run_20250505_044600
0.0473,197,6,2,run_20250505_044600
0.0473,119,6,2,run_20250505_044600
0.047417,109,4,2,run_20250505_044600
0.047417,202,4,2,run_20250505_044600
0.047417,210,4,2,run_20250505_044600
0.047417,201,4,2,run_20250505_044600
0.047417,271,4,2,run_20250505_044600
0.047522,212,4,2,run_20250505_044600
0.047522,228,4,2,run_20250505_044600
0.047522,226,4,2,run_20250505_044600
0.047522,199,4,2,run_20250505_044600
0.047522,141,4,2,run_20250505_044600
0.047662,103,4,2,run_20250505_044600
0.047662,174,4,2,run_20250505_044600
0.047662,178,4,2,run_20250505_044600
0.047662,207,4,2,run_20250505_044600
0.047662,246,4,2,run_20250505_044600
0.047783,200,4,2,run_20250505_044600
0.047783,191,4,2,run_20250505_044600
0.047783,224,4,2,run_20250505_044600
0.047783,197,4,2,run_20250505_044600
0.047783,123,4,2,run_20250505_044600
0.047894,127,1,2,run_20250505_044600
0.047894,181,1,2,run_20250505_044600
0.048052,197,5,2,run_20250505_044600
0.048052,196,5,2,run_20250505_044600
0.048052,224,5,2,run_20250505_044600
0.048052,181,5,2,run_20250505_044600
0.048052,190,5,2,run_20250505_044600
0.048052,132,5,2,run_20250505_044600
0.048193,184,3,2,run_20250505_044600
0.048193,203,3,2,run_20250505_044600
0.048193,196,3,2,run_20250505_044600
0.048193,135,3,2,run_20250505_044600
0.048314,176,4,2,run_20250505_044600
0.048314,244,4,2,run_20250505_044600
0.048314,125,4,2,run_20250505_044600
0.048314,191,4,2,run_20250505_044600
0.048314,194,4,2,run_20250505_044600
0.048464,212,4,2,run_20250505_044600
0.048464,206,4,2,run_20250505_044600
0.048464,235,4,2,run_20250505_044600
0.048464,194,4,2,run_20250505_044600
0.048464,131,4,2,run_20250505_044600
0.048583,133,3,2,run_20250505_044600
0.048583,193,3,2,run_20250505_044600
0.048583,223,3,2,run_20250505_044600
0.048583,195,3,2,run_20250505_044600
0.048721,211,4,2,run_20250505_044600
0.048721,208,4,2,run_20250505_044600
0.048721,228,4,2,run_20250505_044600
0.048721,196,4,2,run_20250505_044600
0.048721,111,4,2,run_20250505_044600
0.048825,143,3,2,run_20250505_044600
0.048825,213,3,2,run_20250505_044600
0.048825,179,3,2,run_20250505_044600
0.048825,194,3,2,run_20250505_044600
0.048944,177,5,2,run_20250505_044600
0.048944,220,5,2,run_20250505_044600
0.048944,219,5,2,run_20250505_044600
0.048944,201,5,2,run_20250505_044600
0.048944,195,5,2,run_20250505_044600
0.048944,124,5,2,run_20250505_044600
0.049062,175,3,2,run_20250505_044600
0.049062,227,3,2,run_20250505_044600
0.049062,195,3,2,run_20250505_044600
0.049062,113,3,2,run_20250505_044600
0.049176,234,4,2,run_20250505_044600
0.049176,153,4,2,run_20250505_044600
0.049176,189,4,2,run_20250505_044600
0.049176,181,4,2,run_20250505_044600
0.049176,193,4,2,run_20250505_044600
0.049326,193,5,2,run_20250505_044600
0.049326,208,5,2,run_20250505_044600
0.049326,204,5,2,run_20250505_044600
0.049326,232,5,2,run_20250505_044600
0.049326,181,5,2,run_20250505_044600
0.049326,160,5,2,run_20250505_044600
0.049508,182,5,2,run_20250505_044600
0.049508,207,5,2,run_20250505_044600
0.049508,223,5,2,run_20250505_044600
0.049508,179,5,2,run_20250505_044600
0.049508,182,5,2,run_20250505_044600
0.049508,98,5,2,run_20250505_044600
0.049618,192,4,2,run_20250505_044600
0.049618,247,4,2,run_20250505_044600
0.049618,113,4,2,run_20250505_044600
0.049618,219,4,2,run_20250505_044600
0.049618,191,4,2,run_20250505_044600
0.049732,192,5,2,run_20250505_044600
0.049732,204,5,2,run_20250505_044600
0.049732,195,5,2,run_20250505_044600
0.049732,198,5,2,run_20250505_044600
0.049732,193,5,2,run_20250505_044600
0.049732,193,5,2,run_20250505_044600
0.049869,188,5,2,run_20250505_044600
0.049869,190,5,2,run_20250505_044600
0.049869,206,5,2,run_20250505_044600
0.049869,199,5,2,run_20250505_044600
0.049869,195,5,2,run_20250505_044600
0.049869,119,5,2,run_20250505_044600
0.049979,98,5,2,run_20250505_044600
0.049979,188,5,2,run_20250505_044600
0.049979,245,5,2,run_20250505_044600
0.049979,212,5,2,run_20250505_044600
0.049979,171,5,2,run_20250505_044600
0.049979,199,5,2,run_20250505_044600
0.050088,222,4,2,run_20250505_044600
0.050088,193,4,2,run_20250505_044600
0.050088,236,4,2,run_20250505_044600
0.050088,168,4,2,run_20250505_044600
0.050088,117,4,2,run_20250505_044600
0.050211,184,4,3,run_20250505_044600
0.050211,229,4,3,run_20250505_044600
0.050211,182,4,3,run_20250505_044600
0.050211,227,4,3,run_20250505_044600
0.050211,92,4,3,run_20250505_044600
0.050314,194,5,3,run_20250505_044600
0.050314,119,5,3,run_20250505_044600
0.050314,200,5,3,run_20250505_044600
0.050314,257,5,3,run_20250505_044600
0.050314,185,5,3,run_20250505_044600
0.050314,221,5,3,run_20250505_044600
0.050453,187,4,3,run_20250505_044600
0.050453,188,4,3,run_20250505_044600
0.050453,233,4,3,run_20250505_044600
0.050453,179,4,3,run_20250505_044600
0.050453,95,4,3,run_20250505_044600
0.050597,180,4,3,run_20250505_044600
0.050597,193,4,3,run_20250505_044600
0.050597,219,4,3,run_20250505_044600
0.050597,193,4,3,run_20250505_044600
0.050597,156,4,3,run_20250505_044600
0.050739,125,2,3,run_20250505_044600
0.050739,189,2,3,run_20250505_044600
0.050739,193,2,3,run_20250505_044600
0.050876,186,4,3,run_20250505_044600
0.050876,195,4,3,run_20250505_044600
0.050876,199,4,3,run_20250505_044600
0.050876,171,4,3,run_20250505_044600
0.050876,130,4,3,run_20250505_044600
0.050997,182,3,3,run_20250505_044600
0.050997,233,3,3,run_20250505_044600
0.050997,179,3,3,run_20250505_044600
0.050997,131,3,3,run_20250505_044600
0.051148,135,4,3,run_20250505_044600
0.051148,220,4,3,run_20250505_044600
0.051148,170,4,3,run_20250505_044600
0.051148,181,4,3,run_20250505_044600
0.051148,182,4,3,run_20250505_044600
0.05126,188,4,3,run_20250505_044600
0.05126,215,4,3,run_20250505_044600
0.05126,169,4,3,run_20250505_044600
0.05126,190,4,3,run_20250505_044600
0.05126,113,4,3,run_20250505_044600
0.051372,191,3,3,run_20250505_044600
0.051372,225,3,3,run_20250505_044600
0.051372,181,3,3,run_20250505_044600
0.051372,140,3,3,run_20250505_044600
0.051514,91,4,3,run_20250505_044600
0.051514,172,4,3,run_20250505_044600
0.051514,216,4,3,run_20250505_044600
0.051514,191,4,3,run_20250505_044600
0.051514,172,4,3,run_20250505_044600
0.051619,220,2,3,run_20250505_044600
0.051619,169,2,3,run_20250505_044600
0.051619,110,2,3,run_20250505_044600
0.051727,171,3,3,run_20250505_044600
0.051727,219,3,3,run_20250505_044600
0.051727,173,3,3,run_20250505_044600
0.051727,102,3,3,run_20250505_044600
0.051875,173,2,3,run_20250505_044600
0.051875,184,2,3,run_20250505_044600
0.051875,120,2,3,run_20250505_044600
0.051986,189,2,3,run_20250505_044600
0.051986,147,2,3,run_20250505_044600
0.051986,180,2,3,run_20250505_044600
0.052094,160,4,3,run_20250505_044600
0.052094,168,4,3,run_20250505_044600
0.052094,174,4,3,run_20250505_044600
0.052094,191,4,3,run_20250505_044600
0.052094,211,4,3,run_20250505_044600
0.052257,180,2,3,run_20250505_044600
0.052257,175,2,3,run_20250505_044600
0.052257,101,2,3,run_20250505_044600
0.052364,170,4,3,run_20250505_044600
0.052364,194,4,3,run_20250505_044600
0.052364,224,4,3,run_20250505_044600
0.052364,168,4,3,run_20250505_044600
0.052364,96,4,3,run_20250505_044600
0.052471,95,3,3,run_20250505_044600
0.052471,181,3,3,run_20250505_044600
0.052471,192,3,3,run_20250505_044600
0.052471,226,3,3,run_20250505_044600
0.052582,213,2,3,run_20250505_044600
0.052582,178,2,3,run_20250505_044600
0.052582,104,2,3,run_20250505_044600
0.052701,177,3,3,run_20250505_044600
0.052701,175,3,3,run_20250505_044600
0.052701,245,3,3,run_20250505_044600
0.052701,84,3,3,run_20250505_044600
0.052803,194,4,3,run_20250505_044600
0.052803,188,4,3,run_20250505_044600
0.052803,219,4,3,run_20250505_044600
0.052803,187,4,3,run_20250505_044600
0.052803,124,4,3,run_20250505_044600
0.052934,174,4,3,run_20250505_044600
0.052934,232,4,3,run_20250505_044600
0.052934,107,4,3,run_20250505_044600
0.052934,194,4,3,run_20250505_044600
0.052934,187,4,3,run_20250505_044600
0.053044,168,3,3,run_20250505_044600
0.053044,184,3,3,run_20250505_044600
0.053044,179,3,3,run_20250505_044600
0.053044,166,3,3,run_20250505_044600
0.053192,189,4,3,run_20250505_044600
0.053192,182,4,3,run_20250505_044600
0.053192,204,4,3,run_20250505_044600
0.053192,180,4,3,run_20250505_044600
0.053192,156,4,3,run_20250505_044600
0.053347,129,5,3,run_20250505_044600
0.053347,184,5,3,run_20250505_044600
0.053347,173,5,3,run_20250505_044600
0.053347,173,5,3,run_20250505_044600
0.053347,203,5,3,run_20250505_044600
0.053347,212,5,3,run_20250505_044600
0.053495,175,4,3,run_20250505_044600
0.053495,189,4,3,run_20250505_044600
0.053495,214,4,3,run_20250505_044600
0.053495,173,4,3,run_20250505_044600
0.053495,156,4,3,run_20250505_044600
0.05368,175,4,3,run_20250505_044600
0.05368,177,4,3,run_20250505_044600
0.05368,192,4,3,run_20250505_044600
0.05368,166,4,3,run_20250505_044600
0.05368,93,4,3,run_20250505_044600
0.053791,227,5,3,run_20250505_044600
0.053791,123,5,3,run_20250505_044600
0.053791,163,5,3,run_20250505_044600
0.053791,188,5,3,run_20250505_044600
0.053791,179,5,3,run_20250505_044600
0.053791,187,5,3,run_20250505_044600
0.053938,169,4,3,run_20250505_044600
0.053938,197,4,3,run_20250505_044600
0.053938,203,4,3,run_20250505_044600
0.053938,183,4,3,run_20250505_044600
0.053938,108,4,3,run_20250505_044600
0.054081,167,2,3,run_20250505_044600
0.054081,173,2,3,run_20250505_044600
0.054081,92,2,3,run_20250505_044600
0.054182,111,5,3,run_20250505_044600
0.054182,194,5,3,run_20250505_044600
0.054182,203,5,3,run_20250505_044600
0.054182,181,5,3,run_20250505_044600
0.054182,176,5,3,run_20250505_044600
0.054182,210,5,3,run_20250505_044600
0.054285,166,1,3,run_20250505_044600
0.054285,134,1,3,run_20250505_044600
0.054428,168,2,3,run_20250505_044600
0.054428,187,2,3,run_20250505_044600
0.054428,131,2,3,run_20250505_044600
0.05456,169,2,3,run_20250505_044600
0.05456,182,2,3,run_20250505_044600
0.05456,124,2,3,run_20250505_044600
0.054689,170,2,3,run_20250505_044600
0.054689,181,2,3,run_20250505_044600
0.054689,127,2,3,run_20250505_044600
0.054814,89,4,3,run_20250505_044600
0.054814,186,4,3,run_20250505_044600
0.054814,165,4,3,run_20250505_044600
0.054814,161,4,3,run_20250505_044600
0.054814,165,4,3,run_20250505_044600
0.054919,214,4,3,run_20250505_044600
0.054919,177,4,3,run_20250505_044600
0.054919,195,4,3,run_20250505_044600
0.054919,164,4,3,run_20250505_044600
0.054919,116,4,3,run_20250505_044600
0.05503,177,4,3,run_20250505_044600
0.05503,214,4,3,run_20250505_044600
0.05503,180,4,3,run_20250505_044600
0.05503,184,4,3,run_20250505_044600
0.05503,94,4,3,run_20250505_044600
0.055141,184,4,3,run_20250505_044600
0.055141,122,4,3,run_20250505_044600
0.055141,240,4,3,run_20250505_044600
0.055141,177,4,3,run_20250505_044600
0.055141,188,4,3,run_20250505_044600
0.055243,169,5,3,run_20250505_044600
0.055243,189,5,3,run_20250505_044600
0.055243,186,5,3,run_20250505_044600
0.055243,196,5,3,run_20250505_044600
0.055243,177,5,3,run_20250505_044600
0.055243,128,5,3,run_20250505_044600
0.055349,163,4,3,run_20250505_044600
0.055349,227,4,3,run_20250505_044600
0.055349,172,4,3,run_20250505_044600
0.055349,183,4,3,run_20250505_044600
0.055349,106,4,3,run_20250505_044600
0.055463,182,1,3,run_20250505_044600
0.055463,122,1,3,run_20250505_044600
0.055602,162,4,3,run_20250505_044600
0.055602,156,4,3,run_20250505_044600
0.055602,181,4,3,run_20250505_044600
0.055602,166,4,3,run_20250505_044600
0.055602,202,4,3,run_20250505_044600
0.055737,172,5,3,run_20250505_044600
0.055737,189,5,3,run_20250505_044600
0.055737,182,5,3,run_20250505_044600
0.055737,205,5,3,run_20250505_044600
0.055737,162,5,3,run_20250505_044600
0.055737,134,5,3,run_20250505_044600
0.055884,167,4,3,run_20250505_044600
0.055884,182,4,3,run_20250505_044600
0.055884,228,4,3,run_20250505_044600
0.055884,168,4,3,run_20250505_044600
0.055884,126,4,3,run_20250505_044600
0.056003,151,3,3,run_20250505_044600
0.056003,161,3,3,run_20250505_044600
0.056003,208,3,3,run_20250505_044600
0.056003,162,3,3,run_20250505_044600
0.05614,158,4,3,run_20250505_044600
0.05614,181,4,3,run_20250505_044600
0.05614,206,4,3,run_20250505_044600
0.05614,163,4,3,run_20250505_044600
0.05614,163,4,3,run_20250505_044600
0.056317,163,4,3,run_20250505_044600
0.056317,179,4,3,run_20250505_044600
0.056317,228,4,3,run_20250505_044600
0.056317,166,4,3,run_20250505_044600
0.056317,86,4,3,run_20250505_044600
0.056417,187,5,3,run_20250505_044600
0.056417,125,5,3,run_20250505_044600
0.056417,181,5,3,run_20250505_044600
0.056417,179,5,3,run_20250505_044600
0.056417,183,5,3,run_20250505_044600
0.056417,181,5,3,run_20250505_044600
0.056526,174,2,3,run_20250505_044600
0.056526,214,2,3,run_20250505_044600
0.056526,74,2,3,run_20250505_044600
0.056627,168,3,3,run_20250505_044600
0.056627,119,3,3,run_20250505_044600
0.056627,184,3,3,run_20250505_044600
0.056627,218,3,3,run_20250505_044600
0.056743,157,5,3,run_20250505_044600
0.056743,177,5,3,run_20250505_044600
0.056743,218,5,3,run_20250505_044600
0.056743,186,5,3,run_20250505_044600
0.056743,208,5,3,run_20250505_044600
0.056743,101,5,3,run_20250505_044600
0.056844,212,4,3,run_20250505_044600
0.056844,160,4,3,run_20250505_044600
0.056844,220,4,3,run_20250505_044600
0.056844,184,4,3,run_20250505_044600
0.056844,218,4,3,run_20250505_044600
0.057143,182,3,3,run_20250505_044600
0.057143,162,3,3,run_20250505_044600
0.057143,175,3,3,run_20250505_044600
0.057143,108,3,3,run_20250505_044600
0.057252,159,4,3,run_20250505_044600
0.057252,187,4,3,run_20250505_044600
0.057252,204,4,3,run_20250505_044600
0.057252,174,4,3,run_20250505_044600
0.057252,142,4,3,run_20250505_044600
0.057387,133,4,3,run_20250505_044600
0.057387,165,4,3,run_20250505_044600
0.057387,161,4,3,run_20250505_044600
0.057387,173,4,3,run_20250505_044600
0.057387,202,4,3,run_20250505_044600
0.05751,164,1,3,run_20250505_044600
0.05751,103,1,3,run_20250505_044600
0.057616,165,4,3,run_20250505_044600
0.057616,181,4,3,run_20250505_044600
0.057616,217,4,3,run_20250505_044600
0.057616,155,4,3,run_20250505_044600
0.057616,84,4,3,run_20250505_044600
0.057723,108,6,3,run_20250505_044600
0.057723,181,6,3,run_20250505_044600
0.057723,178,6,3,run_20250505_044600
0.057723,200,6,3,run_20250505_044600
0.057723,175,6,3,run_20250505_044600
0.057723,199,6,3,run_20250505_044600
0.057723,199,6,3,run_20250505_044600
0.05784,209,2,3,run_20250505_044600
0.05784,179,2,3,run_20250505_044600
0.05784,114,2,3,run_20250505_044600
0.057945,167,2,3,run_20250505_044600
0.057945,170,2,3,run_20250505_044600
0.057945,133,2,3,run_20250505_044600
0.058097,166,2,3,run_20250505_044600
0.058097,169,2,3,run_20250505_044600
0.058097,96,2,3,run_20250505_044600
0.058205,139,4,3,run_20250505_044600
0.058205,158,4,3,run_20250505_044600
0.058205,193,4,3,run_20250505_044600
0.058205,194,4,3,run_20250505_044600
0.058205,155,4,3,run_20250505_044600
0.058371,161,2,3,run_20250505_044600
0.058371,162,2,3,run_20250505_044600
0.058371,148,2,3,run_20250505_044600
0.058511,163,4,3,run_20250505_044600
0.058511,180,4,3,run_20250505_044600
0.058511,203,4,3,run_20250505_044600
0.058511,156,4,3,run_20250505_044600
0.058511,114,4,3,run_20250505_044600
0.058634,163,3,3,run_20250505_044600
0.058634,187,3,3,run_20250505_044600
0.058634,176,3,3,run_20250505_044600
0.058634,113,3,3,run_20250505_044600
0.058746,137,3,3,run_20250505_044600
0.058746,192,3,3,run_20250505_044600
0.058746,163,3,3,run_20250505_044600
0.058746,173,3,3,run_20250505_044600
0.058861,153,4,3,run_20250505_044600
0.058861,180,4,3,run_20250505_044600
0.058861,205,4,3,run_20250505_044600
0.058861,172,4,3,run_20250505_044600
0.058861,125,4,3,run_20250505_044600
0.059031,170,4,3,run_20250505_044600
0.059031,162,4,3,run_20250505_044600
0.059031,207,4,3,run_20250505_044600
0.059031,170,4,3,run_20250505_044600
0.059031,108,4,3,run_20250505_044600
0.059165,93,4,3,run_20250505_044600
0.059165,160,4,3,run_20250505_044600
0.059165,170,4,3,run_20250505_044600
0.059165,169,4,3,run_20250505_044600
0.059165,233,4,3,run_20250505_044600
0.059283,175,3,3,run_20250505_044600
0.059283,230,3,3,run_20250505_044600
0.059283,155,3,3,run_20250505_044600
0.059283,85,3,3,run_20250505_044600
0.059386,217,4,3,run_20250505_044600
0.059386,163,4,3,run_20250505_044600
0.059386,176,4,3,run_20250505_044600
0.059386,170,4,3,run_20250505_044600
0.059386,142,4,3,run_20250505_044600
0.059559,111,2,3,run_20250505_044600
0.059559,167,2,3,run_20250505_044600
0.059559,155,2,3,run_20250505_044600
0.05967,126,4,3,run_20250505_044600
0.05967,156,4,3,run_20250505_044600
0.05967,161,4,3,run_20250505_044600
0.05967,174,4,3,run_20250505_044600
0.05967,195,4,3,run_20250505_044600
0.059819,160,2,3,run_20250505_044600
0.059819,172,2,3,run_20250505_044600
0.059819,115,2,3,run_20250505_044600
0.059931,205,4,3,run_20250505_044600
0.059931,159,4,3,run_20250505_044600
0.059931,178,4,3,run_20250505_044600
0.059931,178,4,3,run_20250505_044600
0.059931,78,4,3,run_20250505_044600
0.060034,69,3,3,run_20250505_044600
0.060034,211,3,3,run_20250505_044600
0.060034,172,3,3,run_20250505_044600
0.060034,190,3,3,run_20250505_044600
0.060137,172,4,3,run_20250505_044600
0.060137,191,4,3,run_20250505_044600
0.060137,172,4,3,run_20250505_044600
0.060137,190,4,3,run_20250505_044600
0.060137,120,4,3,run_20250505_044600
0.060241,155,4,3,run_20250505_044600
0.060241,220,4,3,run_20250505_044600
0.060241,156,4,3,run_20250505_044600
0.060241,194,4,3,run_20250505_044600
0.060241,106,4,3,run_20250505_044600
0.060357,172,4,3,run_20250505_044600
0.060357,197,4,3,run_20250505_044600
0.060357,161,4,3,run_20250505_044600
0.060357,185,4,3,run_20250505_044600
0.060357,179,4,3,run_20250505_044600
0.060577,162,2,3,run_20250505_044600
0.060577,172,2,3,run_20250505_044600
0.060577,152,2,3,run_20250505_044600
0.060703,168,3,3,run_20250505_044600
0.060703,169,3,3,run_20250505_044600
0.060703,179,3,3,run_20250505_044600
0.060703,68,3,3,run_20250505_044600
0.06081,170,3,3,run_20250505_044600
0.06081,193,3,3,run_20250505_044600
0.06081,166,3,3,run_20250505_044600
0.06081,124,3,3,run_20250505_044600
0.060979,88,4,3,run_20250505_044600
0.060979,177,4,3,run_20250505_044600
0.060979,160,4,3,run_20250505_044600
0.060979,148,4,3,run_20250505_044600
0.060979,156,4,3,run_20250505_044600
0.061095,155,3,3,run_20250505_044600
0.061095,192,3,3,run_20250505_044600
0.061095,153,3,3,run_20250505_044600
0.061095,100,3,3,run_20250505_044600
0.061255,159,4,3,run_20250505_044600
0.061255,156,4,3,run_20250505_044600
0.061255,186,4,3,run_20250505_044600
0.061255,164,4,3,run_20250505_044600
0.061255,215,4,3,run_20250505_044600
0.061614,191,6,3,run_20250505_044600
0.061614,127,6,3,run_20250505_044600
0.061614,170,6,3,run_20250505_044600
0.061614,160,6,3,run_20250505_044600
0.061614,156,6,3,run_20250505_044600
0.061614,168,6,3,run_20250505_044600
0.061614,184,6,3,run_20250505_044600
0.06179,155,4,3,run_20250505_044600
0.06179,161,4,3,run_20250505_044600
0.06179,214,4,3,run_20250505_044600
0.06179,157,4,3,run_20250505_044600
0.06179,168,4,3,run_20250505_044600
0.061973,153,4,3,run_20250505_044600
0.061973,152,4,3,run_20250505_044600
0.061973,172,4,3,run_20250505_044600
0.061973,195,4,3,run_20250505_044600
0.061973,114,4,3,run_20250505_044600
0.062098,164,5,3,run_20250505_044600
0.062098,200,5,3,run_20250505_044600
0.062098,198,5,3,run_20250505_044600
0.062098,155,5,3,run_20250505_044600
0.062098,168,5,3,run_20250505_044600
0.062098,191,5,3,run_20250505_044600
0.062353,180,3,3,run_20250505_044600
0.062353,153,3,3,run_20250505_044600
0.062353,180,3,3,run_20250505_044600
0.062353,124,3,3,run_20250505_044600
0.06246,102,4,3,run_20250505_044600
0.06246,154,4,3,run_20250505_044600
0.06246,201,4,3,run_20250505_044600
0.06246,156,4,3,run_20250505_044600
0.06246,151,4,3,run_20250505_044600
0.06257,169,2,3,run_20250505_044600
0.06257,226,2,3,run_20250505_044600
0.06257,80,2,3,run_20250505_044600
0.062671,118,5,3,run_20250505_044600
0.062671,153,5,3,run_20250505_044600
0.062671,210,5,3,run_20250505_044600
0.062671,197,5,3,run_20250505_044600
0.062671,168,5,3,run_20250505_044600
0.062671,164,5,3,run_20250505_044600
0.062814,154,3,3,run_20250505_044600
0.062814,158,3,3,run_20250505_044600
0.062814,169,3,3,run_20250505_044600
0.062814,123,3,3,run_20250505_044600
0.062956,155,2,3,run_20250505_044600
0.062956,164,2,3,run_20250505_044600
0.062956,126,2,3,run_20250505_044600
0.063109,121,3,3,run_20250505_044600
0.063109,173,3,3,run_20250505_044600
0.063109,155,3,3,run_20250505_044600
0.063109,188,3,3,run_20250505_044600
0.06324,155,5,3,run_20250505_044600
0.06324,173,5,3,run_20250505_044600
0.06324,187,5,3,run_20250505_044600
0.06324,166,5,3,run_20250505_044600
0.06324,184,5,3,run_20250505_044600
0.06324,89,5,3,run_20250505_044600
0.06335,139,5,3,run_20250505_044600
0.06335,202,5,3,run_20250505_044600
0.06335,155,5,3,run_20250505_044600
0.06335,182,5,3,run_20250505_044600
0.06335,173,5,3,run_20250505_044600
0.06335,165,5,3,run_20250505_044600
0.063527,155,4,3,run_20250505_044600
0.063527,169,4,3,run_20250505_044600
0.063527,197,4,3,run_20250505_044600
0.063527,153,4,3,run_20250505_044600
0.063527,138,4,3,run_20250505_044600
0.063666,127,3,3,run_20250505_044600
0.063666,152,3,3,run_20250505_044600
0.063666,171,3,3,run_20250505_044600
0.063666,173,3,3,run_20250505_044600
0.063777,170,3,3,run_20250505_044600
0.063777,157,3,3,run_20250505_044600
0.063777,152,3,3,run_20250505_044600
0.063777,144,3,3,run_20250505_044600
0.063956,135,4,3,run_20250505_044600
0.063956,152,4,3,run_20250505_044600
0.063956,174,4,3,run_20250505_044600
0.063956,194,4,3,run_20250505_044600
0.063956,157,4,3,run_20250505_044600
0.064085,152,3,3,run_20250505_044600
0.064085,187,3,3,run_20250505_044600
0.064085,167,3,3,run_20250505_044600
0.064085,103,3,3,run_20250505_044600
0.064199,151,5,3,run_20250505_044600
0.064199,170,5,3,run_20250505_044600
0.064199,188,5,3,run_20250505_044600
0.064199,181,5,3,run_20250505_044600
0.064199,170,5,3,run_20250505_044600
0.064199,169,5,3,run_20250505_044600
0.064388,114,2,3,run_20250505_044600
0.064388,164,2,3,run_20250505_044600
0.064388,152,2,3,run_20250505_044600
0.064501,151,4,3,run_20250505_044600
0.064501,165,4,3,run_20250505_044600
0.064501,188,4,3,run_20250505_044600
0.064501,147,4,3,run_20250505_044600
0.064501,140,4,3,run_20250505_044600
0.064684,96,4,3,run_20250505_044600
0.064684,161,4,3,run_20250505_044600
0.064684,163,4,3,run_20250505_044600
0.064684,192,4,3,run_20250505_044600
0.064684,151,4,3,run_20250505_044600
0.064812,151,3,3,run_20250505_044600
0.064812,98,3,3,run_20250505_044600
0.064812,151,3,3,run_20250505_044600
0.064812,190,3,3,run_20250505_044600
0.064936,150,4,3,run_20250505_044600
0.064936,169,4,3,run_20250505_044600
0.064936,189,4,3,run_20250505_044600
0.064936,152,4,3,run_20250505_044600
0.064936,120,4,3,run_20250505_044600
0.065083,153,3,3,run_20250505_044600
0.065083,165,3,3,run_20250505_044600
0.065083,164,3,3,run_20250505_044600
0.065083,171,3,3,run_20250505_044600
0.065316,151,4,3,run_20250505_044600
0.065316,180,4,3,run_20250505_044600
0.065316,75,4,3,run_20250505_044600
0.065316,163,4,3,run_20250505_044600
0.065316,153,4,3,run_20250505_044600
0.065417,205,4,3,run_20250505_044600
0.065417,153,4,3,run_20250505_044600
0.065417,158,4,3,run_20250505_044600
0.065417,155,4,3,run_20250505_044600
0.065417,161,4,3,run_20250505_044600
0.065599,107,2,3,run_20250505_044600
0.065599,154,2,3,run_20250505_044600
0.065599,150,2,3,run_20250505_044600
0.065713,148,4,3,run_20250505_044600
0.065713,189,4,3,run_20250505_044600
0.065713,177,4,3,run_20250505_044600
0.065713,154,4,3,run_20250505_044600
0.065713,133,4,3,run_20250505_044600
0.065884,91,4,3,run_20250505_044600
0.065884,200,4,3,run_20250505_044600
0.065884,149,4,3,run_20250505_044600
0.065884,148,4,3,run_20250505_044600
0.065884,154,4,3,run_20250505_044600
0.066002,150,3,3,run_20250505_044600
0.066002,182,3,3,run_20250505_044600
0.066002,152,3,3,run_20250505_044600
0.066002,86,3,3,run_20250505_044600
0.066111,155,3,3,run_20250505_044600
0.066111,149,3,3,run_20250505_044600
0.066111,193,3,3,run_20250505_044600
0.066111,148,3,3,run_20250505_044600
0.066299,87,4,3,run_20250505_044600
0.066299,148,4,3,run_20250505_044600
0.066299,182,4,3,run_20250505_044600
0.066299,155,4,3,run_20250505_044600
0.066299,151,4,3,run_20250505_044600
0.06645,100,4,3,run_20250505_044600
0.06645,160,4,3,run_20250505_044600
0.06645,150,4,3,run_20250505_044600
0.06645,152,4,3,run_20250505_044600
0.06645,188,4,3,run_20250505_044600
0.066562,147,3,3,run_20250505_044600
0.066562,191,3,3,run_20250505_044600
0.066562,147,3,3,run_20250505_044600
0.066562,155,3,3,run_20250505_044600
0.066795,171,4,4,run_20250505_044600
0.066795,169,4,4,run_20250505_044600
0.066795,100,4,4,run_20250505_044600
0.066795,167,4,4,run_20250505_044600
0.066795,147,4,4,run_20250505_044600
0.066917,73,5,4,run_20250505_044600
0.066917,182,5,4,run_20250505_044600
0.066917,150,5,4,run_20250505_044600
0.066917,149,5,4,run_20250505_044600
0.066917,153,5,4,run_20250505_044600
0.066917,187,5,4,run_20250505_044600
0.067028,192,2,4,run_20250505_044600
0.067028,149,2,4,run_20250505_044600
0.067028,118,2,4,run_20250505_044600
0.067155,140,2,4,run_20250505_044600
0.067155,150,2,4,run_20250505_044600
0.067155,124,2,4,run_20250505_044600
0.067287,147,2,4,run_20250505_044600
0.067287,163,2,4,run_20250505_044600
0.067287,107,2,4,run_20250505_044600
0.067407,94,4,4,run_20250505_044600
0.067407,173,4,4,run_20250505_044600
0.067407,182,4,4,run_20250505_044600
0.067407,144,4,4,run_20250505_044600
0.067407,164,4,4,run_20250505_044600
0.067507,175,4,4,run_20250505_044600
0.067507,160,4,4,run_20250505_044600
0.067507,182,4,4,run_20250505_044600
0.067507,151,4,4,run_20250505_044600
0.067507,144,4,4,run_20250505_044600
